id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3908,36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
4342,50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown,yes
511,32,management,married,tertiary,no,820,yes,no,cellular,17,jul,738,3,-1,0,unknown,no
2560,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,may,143,3,357,1,failure,no
970,58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure,yes
1026,46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown,no
4105,39,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,unknown,no
3457,30,management,single,tertiary,no,6164,yes,no,unknown,27,may,152,11,-1,0,unknown,no
2286,30,technician,single,secondary,no,790,no,no,cellular,20,aug,696,3,-1,0,unknown,no
2291,42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370,1,-1,0,unknown,no
1209,58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,72,6,274,4,failure,no
1103,55,blue-collar,married,unknown,no,1665,no,no,telephone,30,jul,89,2,-1,0,unknown,no
3907,36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no
4236,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,yes
3153,46,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,-1,0,unknown,no
964,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown,no
1248,33,services,married,secondary,no,90,yes,no,cellular,28,jul,263,2,-1,0,unknown,no
4003,26,student,single,secondary,no,-147,no,no,unknown,4,jun,95,2,-1,0,unknown,no
1150,36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,unknown,no
194,23,student,single,secondary,no,9216,no,no,cellular,5,jun,471,2,-1,0,unknown,no
656,58,retired,divorced,primary,no,2538,yes,no,cellular,31,jul,307,6,-1,0,unknown,no
1751,48,management,divorced,secondary,no,1598,yes,no,unknown,29,may,84,1,-1,0,unknown,no
2464,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
762,32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown,no
150,41,entrepreneur,married,unknown,no,89,yes,no,unknown,6,may,333,2,-1,0,unknown,no
2738,39,technician,single,tertiary,no,1043,no,no,cellular,18,aug,195,10,-1,0,unknown,no
3048,35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,other,no
161,25,admin.,single,secondary,no,4590,yes,no,unknown,28,may,199,2,-1,0,unknown,no
543,48,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,73,1,-1,0,unknown,no
1004,24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown,no
1743,51,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,no
2047,43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no
35,42,admin.,divorced,secondary,no,1811,yes,no,unknown,14,may,150,1,-1,0,unknown,no
187,37,services,single,secondary,no,21,yes,no,cellular,2,feb,96,1,271,2,other,no
862,41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes
2170,52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,unknown,no
1721,60,retired,married,secondary,no,262,no,no,cellular,18,aug,393,4,-1,0,unknown,no
2565,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,may,123,1,-1,0,unknown,no
2200,52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,unknown,no
3098,37,blue-collar,married,primary,no,11,no,no,telephone,30,jul,109,8,-1,0,unknown,no
3957,50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,no
2422,42,blue-collar,married,primary,no,7041,yes,no,cellular,28,jul,386,4,-1,0,unknown,no
2895,33,admin.,married,secondary,no,220,yes,no,unknown,27,may,345,1,-1,0,unknown,no
476,48,blue-collar,married,secondary,no,149,yes,no,unknown,9,may,71,1,-1,0,unknown,no
828,47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,66,1,241,1,other,no
3266,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no
1828,34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no
1696,36,management,single,tertiary,no,260,yes,no,cellular,7,may,49,1,-1,0,unknown,no
1010,23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown,no
3000,45,admin.,married,secondary,no,644,no,yes,telephone,22,jul,92,1,-1,0,unknown,no
3874,26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes
4397,35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,7,367,25,failure,no
1145,59,self-employed,married,primary,no,0,yes,no,telephone,28,jul,97,2,-1,0,unknown,no
3107,37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,unknown,no
936,50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6,feb,748,3,-1,0,unknown,no
2638,38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,unknown,no
685,46,services,married,secondary,no,1550,yes,no,cellular,16,apr,126,2,149,8,failure,no
1921,43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,no
3604,36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no
780,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
526,27,admin.,married,secondary,no,1033,yes,no,unknown,9,may,1713,1,-1,0,unknown,no
3063,34,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,unknown,no
1016,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,no
2207,29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,no
3430,30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown,no
1507,40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,697,1,-1,0,unknown,no
1256,55,services,divorced,secondary,no,218,yes,no,unknown,29,may,200,2,-1,0,unknown,no
2665,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
305,56,technician,married,secondary,no,205,no,yes,cellular,23,jul,442,2,-1,0,unknown,no
1658,47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,147,2,264,4,other,no
3793,49,housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,no
761,27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,no
3889,47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
4048,33,admin.,divorced,secondary,no,818,yes,yes,cellular,16,apr,301,3,-1,0,unknown,no
1792,54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown,no
4415,52,blue-collar,married,primary,no,-133,no,no,unknown,5,jun,96,2,-1,0,unknown,no
3860,40,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,unknown,no
1521,38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,apr,217,3,327,1,failure,no
492,53,admin.,married,secondary,no,1796,no,no,telephone,16,mar,295,1,91,2,success,yes
1576,48,management,married,secondary,no,117,yes,no,cellular,16,apr,635,1,-1,0,unknown,no
2653,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
2631,37,admin.,single,secondary,no,-296,yes,no,cellular,20,apr,81,1,-1,0,unknown,no
3392,32,services,married,secondary,no,180,yes,no,telephone,15,may,45,2,-1,0,unknown,no
280,59,self-employed,married,tertiary,no,593,no,no,unknown,13,may,64,2,-1,0,unknown,no
2137,59,blue-collar,married,primary,no,0,no,no,cellular,18,nov,167,2,-1,0,unknown,no
3070,39,technician,single,unknown,no,75,no,no,unknown,6,jun,26,1,-1,0,unknown,no
2753,34,management,married,tertiary,no,133,yes,no,unknown,8,may,65,1,-1,0,unknown,no
2847,38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes
535,52,blue-collar,married,primary,no,1054,no,no,cellular,4,aug,273,1,-1,0,unknown,no
2178,30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,-1,0,unknown,no
2582,32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,unknown,no
4073,51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no
1517,53,unknown,married,unknown,no,13,no,no,telephone,28,jan,69,1,-1,0,unknown,no
1277,46,admin.,divorced,secondary,no,2232,no,no,cellular,13,feb,121,1,-1,0,unknown,yes
1082,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown,no
1146,39,management,married,tertiary,no,246,no,no,cellular,11,aug,86,2,-1,0,unknown,no
3678,46,management,divorced,secondary,no,558,no,no,cellular,19,aug,126,6,-1,0,unknown,no
3482,59,retired,married,secondary,no,5706,yes,no,cellular,25,jul,471,2,-1,0,unknown,no
1877,40,services,married,secondary,no,4157,yes,no,unknown,15,may,735,1,-1,0,unknown,no
1642,33,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,unknown,no
3617,42,blue-collar,married,secondary,no,-422,no,no,cellular,9,jul,31,1,-1,0,unknown,no
4515,32,services,single,secondary,no,473,yes,no,cellular,7,jul,624,5,-1,0,unknown,no
2926,33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,-1,0,unknown,no
3521,36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,-1,0,unknown,no
2273,44,blue-collar,married,primary,no,-11,yes,no,unknown,9,may,13,1,-1,0,unknown,no
1883,32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,unknown,no
3746,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
1068,39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
3953,40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no
1392,52,blue-collar,married,secondary,no,-98,yes,no,unknown,7,may,423,1,-1,0,unknown,no
2067,41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
4350,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes
719,39,blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,290,13,-1,0,unknown,no
2470,38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown,no
168,48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown,no
452,27,technician,married,secondary,no,1577,yes,yes,unknown,28,may,266,2,-1,0,unknown,no
1396,32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,no
2206,32,management,married,tertiary,no,138,no,no,cellular,20,aug,94,4,-1,0,unknown,no
3193,76,retired,divorced,primary,no,86,no,no,cellular,12,aug,192,1,-1,0,unknown,no
3452,31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,unknown,no
4295,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
2989,42,entrepreneur,married,tertiary,no,42045,no,no,cellular,8,aug,205,2,-1,0,unknown,no
925,33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,unknown,no
4506,42,unemployed,divorced,tertiary,no,-166,no,no,cellular,29,aug,85,4,-1,0,unknown,no
4317,27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,no
2132,26,admin.,married,secondary,no,0,no,no,unknown,27,may,755,1,-1,0,unknown,no
1075,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown,no
623,40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no
2588,46,management,divorced,tertiary,no,134,no,no,cellular,19,aug,134,2,-1,0,unknown,no
2270,59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,unknown,no
2545,43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,no
2217,51,self-employed,married,tertiary,no,2007,no,no,unknown,16,jun,1021,1,-1,0,unknown,no
1844,54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207,1,-1,0,unknown,yes
3644,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no
2471,22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other,yes
4207,57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure,no
4502,42,services,married,secondary,no,-91,yes,yes,cellular,5,feb,43,1,-1,0,unknown,no
1417,40,blue-collar,married,primary,yes,0,yes,no,unknown,6,may,64,2,-1,0,unknown,no
1588,37,management,single,tertiary,no,815,yes,no,cellular,7,may,77,1,-1,0,unknown,no
1323,46,blue-collar,married,primary,no,91,yes,no,cellular,6,may,29,1,356,2,failure,no
4185,31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no
3025,38,management,single,tertiary,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,no
2239,42,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,328,6,-1,0,unknown,no
564,35,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389,2,-1,0,unknown,no
4490,58,admin.,married,secondary,no,3496,yes,no,unknown,2,jun,111,4,-1,0,unknown,no
875,37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,unknown,no
2351,52,unknown,married,unknown,no,1317,no,no,unknown,12,jun,58,1,-1,0,unknown,no
533,46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,no
3177,32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,unknown,no
722,32,management,married,tertiary,no,55,no,no,cellular,2,feb,124,3,-1,0,unknown,no
3473,40,management,married,tertiary,no,89,yes,yes,telephone,9,feb,148,6,-1,0,unknown,no
2255,36,management,single,tertiary,no,1531,yes,no,cellular,8,may,81,3,170,1,failure,no
4366,59,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes
1657,38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,unknown,no
1935,46,entrepreneur,married,secondary,no,757,no,no,unknown,16,jun,382,3,-1,0,unknown,no
4163,29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,unknown,no
1276,41,management,divorced,tertiary,no,5037,no,no,cellular,23,apr,252,9,185,5,other,yes
2157,57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,unknown,no
2603,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,no
774,24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,unknown,no
4195,30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no
3881,44,technician,single,secondary,no,1679,no,no,telephone,20,oct,718,1,-1,0,unknown,yes
2402,56,management,married,primary,no,772,yes,no,telephone,20,nov,291,1,-1,0,unknown,no
1674,32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown,no
2180,33,management,married,secondary,no,11,yes,no,cellular,4,may,104,3,-1,0,unknown,no
2649,33,blue-collar,married,secondary,no,640,yes,no,cellular,3,feb,439,3,-1,0,unknown,no
417,45,blue-collar,single,primary,no,999,no,no,cellular,29,jan,182,2,-1,0,unknown,no
2367,40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,unknown,no
1514,32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,79,3,-1,0,unknown,no
2241,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87,6,-1,0,unknown,no
1091,50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,72,5,-1,0,unknown,no
2030,47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,no
3262,58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,no
3640,34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59,2,-1,0,unknown,no
3421,65,housemaid,married,primary,no,2179,yes,no,cellular,4,sep,112,7,-1,0,unknown,no
1087,47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown,no
3750,79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,no
1682,34,unemployed,single,tertiary,no,415,no,no,cellular,12,aug,123,1,-1,0,unknown,no
1945,33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown,no
4121,34,management,married,tertiary,no,-308,yes,no,cellular,30,apr,140,2,-1,0,unknown,no
4330,40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,no
4292,33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,no
3188,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
1249,60,blue-collar,married,primary,no,493,no,no,cellular,18,aug,671,4,-1,0,unknown,yes
3517,25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown,no
1444,57,technician,divorced,primary,no,13,yes,no,cellular,8,may,323,2,368,2,failure,no
499,42,management,single,tertiary,no,515,yes,no,cellular,19,nov,501,2,-1,0,unknown,no
2499,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
577,38,management,married,tertiary,no,-558,yes,no,cellular,21,jul,533,1,-1,0,unknown,no
3133,37,blue-collar,married,primary,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown,no
2997,31,technician,married,secondary,no,589,yes,yes,unknown,21,may,151,1,-1,0,unknown,no
1491,41,technician,married,secondary,no,351,yes,no,cellular,9,jul,175,1,-1,0,unknown,no
710,46,blue-collar,married,primary,no,67,no,no,unknown,24,jun,9,1,-1,0,unknown,no
2250,50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99,1,-1,0,unknown,no
3692,36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no
567,36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
3062,43,entrepreneur,married,tertiary,no,210,no,no,cellular,29,jul,646,2,-1,0,unknown,no
1886,39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,yes
2172,31,blue-collar,single,primary,no,-495,yes,no,unknown,29,may,334,2,-1,0,unknown,no
3851,26,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,no
2506,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
1917,53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,-1,0,unknown,yes
2233,24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,yes
2183,46,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,no
1752,47,services,married,tertiary,no,871,no,no,cellular,22,aug,602,9,-1,0,unknown,no
3235,32,blue-collar,single,secondary,no,53,yes,no,cellular,18,nov,276,1,195,1,failure,no
2407,40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,unknown,no
2024,42,self-employed,divorced,tertiary,no,216,yes,no,cellular,8,may,144,3,-1,0,unknown,no
2433,73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes
337,33,management,single,tertiary,no,1410,yes,no,cellular,5,feb,8,1,254,5,failure,no
2953,22,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,-1,0,unknown,yes
976,36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown,no
2866,36,admin.,married,secondary,no,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,no
226,33,technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no
265,40,self-employed,married,secondary,no,1516,yes,yes,unknown,23,may,373,1,-1,0,unknown,no
46,55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,other,no
3887,27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,no
4017,59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
745,53,management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown,no
3645,39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,286,2,-1,0,unknown,no
